"id","group","geonameid","name","asciiname","alternatenames","feature_class","feature_code","longitude","latitude"
"4847",8,8467933,"jiajiajiE","Jiajiajie","Jiajiajie,gu jia jie,贾家街","P","PPL",4653468.6174449,6045781.19276494
"4848",7,8467934,"wudaogoU","Wudaogou","Wudaogou,wu dao gou,五道沟","P","PPL",4702486.68051237,6020090.37732322
"485",8,2034400,"tongliaO","Tongliao","Bayan Tala,Horqin Qu,Ke'erqin Qu,Ke’erqin Qu,Pa-lin-ai-hsin,Pai-an-ta-la,Pai-yin-t'ai-lai,Pai-yin-t’ai-lai,Payintala,T'ung-liao,T'ung-liao-hsien,T'ung-liao-shih,TGO,Thong Lieu,Thong-liau-chhi,Thong-liâu-chhī,Thung-liau-su,Thông Liêu,Thûng-liàu-sṳ,Tongliao,Tongliao Shi,Tonljao khot,Tung-lieu,Tunglao,Tungliaochen,Tunljao,Tŭng-lièu,T’ung-liao,T’ung-liao-hsien,T’ung-liao-shih,ba yan ta la,ke er qin qu,tong liao,tong liao shi,tunglyao si,twnglyaw,Тонляо хот,Тунгљао,Тунляо,تونگلیاو,ٹونگلیاو,巴彦塔拉,科尔沁区,通辽,通辽市,通遼,通遼市,퉁랴오 시","P","PPLA2",4980232.67672523,5573559.52289656
"4850",8,8467947,"guangronG","Guangrong","Guangrong,guang rong,光荣","P","PPL",4665773.0217655,6037012.10460612
"4851",4,8467948,"xinganbU","Xing'anbu","Xing'anbu,Xing’anbu,xing an bao,兴安堡","P","PPL",4605904.06559065,6056511.91419247
"4853",1,8467950,"hekousanduI","Hekou Sandui","Hekou Sandui,he kou san dui,河口三队","P","PPLF",4640928.061168,6075256.50329945
"4855",7,8467952,"wudaogoU","Wudaogou","Wudaogou,wu dao gou,五道沟","P","PPL",4623105.19587501,6057955.8131716
"4856",8,8467953,"wujianfanG","Wujianfang","Wujianfang,wu jian fang,五间房","P","PPL",4672005.91317328,6050810.92149841
"4857",8,8467954,"xiangyangtuN","Xiangyangtun","Xiangyangtun,xiang yang tun,向阳屯","P","PPL",4738954.45313493,6029833.14335398
"4858",7,8467955,"tanyaogoU","Tanyaogou","Tanyaogou,tan yao gou,炭窑沟","P","PPL",4721021.36271162,6023472.99231069
"4859",8,8467956,"shibafanG","Shibafang","Shibafang,shi ba fang,十八房","P","PPL",4730033.47224651,6005547.93945014
"4860",4,8467957,"luotuofenG","Luotuofeng","Luotuofeng,luo tuo feng,骆驼峰","P","PPL",4737626.20069513,6024668.64246141
"4861",1,8467958,"heixiagouwaizhaN","Heixiagou Waizhan","Heixiagou Waizhan,hei xia gou wai zhan,黑瞎沟外站","P","PPL",4794461.37659595,6068680.68612252
"4862",8,8467959,"lianghoU","Lianghou","Lianghou,liang hou,梁后","P","PPL",4649617.79524601,6103029.82632331
"4864",1,8467961,"wuyicuN","Wuyicun","Wuyicun,wu yi cun,五一村","P","PPL",4618139.58757703,6079032.41071531
"4866",1,8467963,"haoraoshaN","Haoraoshan","Haoraoshan,Haoraoshan Xiang,hao rao shan,hao rao shan xiang,浩饶山,浩饶山乡","P","PPLA4",4774165.36679794,6017004.60624408
"4868",4,8467965,"huifengchuaN","Huifengchuan","Huifengchuan,hui feng chuan,惠风川","P","PPL",4686722.82902648,6031309.22329496
"4869",8,8467966,"taipingchuanxianG","Taipingchuan Xiang","Taipingchuan Xiang,tai ping chuan xiang,太平川乡","P","PPL",4688740.0321629,6025512.0869532
"487",1,2034423,"tumuertaI","Tumu'ertai","Ch'a-ha-erh-yu-hou-ch'i,Ch’a-ha-erh-yu-hou-ch’i,T'u-mu-erh-t'ai,T'u-mu-lu-t'ai,T'u-mu-t'ai-erh,Tomortai,Tomortai Zhen,Tomortei,Tumourtai,Tumu'ertai,Tumu'ertai Zhen,Tumu’ertai,Tumu’ertai Zhen,T’u-mu-erh-t’ai,T’u-mu-lu-t’ai,T’u-mu-t’ai-erh,tu mu er tai,tu mu er tai zhen,土木尔台,土木尔台镇","P","PPLA4",5831261.68285752,5640442.12393562
"4870",2,8467967,"samajieewenkeminzU","Samajie Ewenkeminzu","Samajie Ewenkeminzu,Samajie Ewenkeminzu Xiang,sa ma jie e wen ke min zu,sa ma jie e wen ke min zu xiang,萨马街鄂温克民族,萨马街鄂温克民族乡","P","PPLA4",4706492.19147832,6037308.0146743
"4872",4,8467969,"zhonghE","Zhonghe","Zhonghe,Zhonghe Zhen,zhong he,zhong he zhen,中和,中和镇","P","PPLA4",4668018.6752804,6042205.44790294
"4873",2,8467970,"haduohE","Haduohe","Haduohe,Haduohe Zhen,ha duo he,ha duo he zhen,哈多河,哈多河镇","P","PPLA4",4745146.04066862,6008511.64267317
"4875",2,8467972,"yaergenchU","Ya'ergenchu","Ya'ergenchu,Ya'ergenchu Zhen,Ya’ergenchu,Ya’ergenchu Zhen,ya er gen chu,ya er gen chu zhen,雅尔根楚,雅尔根楚镇","P","PPLA4",4662202.5700598,6051469.84072005
"4876",1,8467973,"guanmenshaN","Guanmenshan","Guanmenshan,Guanmenshan Xiang,guan men shan,guan men shan xiang,关门山,关门山乡","P","PPLA4",4709002.23102223,6017817.88791702
"4877",8,8467974,"mangniugouxianG","Mangniugou Xiang","Mangniugou Xiang,mang niu gou xiang,牤牛沟乡","P","PPL",4631550.50674546,6044492.84754228
"4878",8,8467975,"tuanjiexianG","Tuanjie Xiang","Tuanjie Xiang,tuan jie xiang,团结乡","P","PPL",4632091.59374637,6072696.2735525
"4880",1,8467977,"wudahaqizheN","Wudahaqi Zhen","Wudahaqi Zhen,wu da ha qi zhen,务大哈气镇","P","PPL",4645286.78625756,6065117.65348068
"4881",1,8467978,"elunchunminzU","Elunchun Minzu","Elunchun Minzu,Elunchun Minzu Xiang,e lun chun min zu,e lun chun min zu xiang,鄂伦春民族,鄂伦春民族乡","P","PPLA4",4648477.8826614,6108306.55200448
"4882",13,8467979,"dahewaN","Dahewan","Dahewan,Dahewan Zhen,da he wan,da he wan zhen,大河湾,大河湾镇","P","PPLA4",4616097.98063803,6048724.16558588
"4885",8,8469477,"damiangoU","Damiangou","Damiangou,da mian gou,大面沟","P","PPL",6081819.71683195,5621843.98075433
"4886",1,8469478,"houdiaN","Houdian","Houdian,hou dian,后店","P","PPL",6087780.77523612,5618836.74653442
"4887",8,8469479,"houyingzI","Houyingzi","Houyingzi,hou ying zi,后营子","P","PPL",6084839.08002084,5621197.28734322
"4888",8,8469480,"yangtaigoU","Yangtaigou","Yangtaigou,yang tai gou,阳太沟","P","PPL",6085724.40260498,5625592.85017009
"4889",8,8469481,"donggouzI","Donggouzi","Donggouzi,dong gou zi,东沟子","P","PPL",6083415.99471288,5626581.88106749
"4890",8,8469482,"donggouzI","Donggouzi","Donggouzi,dong gou zi,东沟子","P","PPL",6089722.29494469,5604925.67871731
"4892",8,8469484,"shanhanyaozI","Shanhan Yaozi","Shanhan Yaozi,shan han yao zi,山汉窑子","P","PPL",6084249.1895764,5612435.9130631
"4893",1,8469485,"liueryaO","Liu'eryao","Liu'eryao,Liu’eryao,liu er yao,刘二窑","P","PPL",6096884.77055664,5613648.43390208
"4896",8,8469488,"yuanjihaN","Yuanjihan","Yuanjihan,yuan ji han,元鸡汉","P","PPL",6096001.85975821,5615826.594329
"4898",2,8469490,"dasaihaN","Dasaihan","Dasaihan,da sai han,大赛汗","P","PPL",6090959.70014606,5619100.35257723
"4899",1,8469491,"xiaosaihaN","Xiaosaihan","Xiaosaihan,xiao sai han,小赛汗","P","PPL",6088190.99024921,5625459.61932559
"490",1,2034427,"togtohxiaN","Togtoh Xian","T'o-k'o-t'o Hsien,T'ok'et'o Hsien,Togtoh,Togtoh Xian,Tuoketuo,Tuoketuo Xian,T’o-k’o-t’o Hsien,T’ok’et’o Hsien,tuo ke tuo,tuo ke tuo xian,托克托,托克托县","A","ADM3",6107684.60792892,5516346.13813074
"4900",2,8469492,"qiansaihaN","Qiansaihan","Qiansaihan,qian sai han,前赛汗","P","PPL",6088743.37629588,5623924.70517744
"4901",5,8469493,"huagetaI","Huagetai","Huagetai,hua ge tai,花圪台","P","PPL",6078913.38558233,5622620.26288073
"4902",5,8469494,"hudaiyaO","Hudaiyao","Hudaiyao,hu dai yao,胡岱窑","P","PPL",6082291.26229881,5622796.90616866
"4903",2,8469495,"taolegaI","Taolegai","Taolegai,tao lei gai,陶勒盖","P","PPL",6077676.06759864,5625479.53516241
"4904",4,8469496,"yangshubA","Yangshuba","Yangshuba,yang shu ba,杨树坝","P","PPL",6091356.3640748,5608061.26227533
"4905",3,8469497,"yalaobA","Yalaoba","Yalaoba,ya lao ba,鸭老坝","P","PPL",6093353.7947428,5605270.40857226
"4906",2,8469498,"saihudonG","Saihudong","Saihudong,sai hu dong,腮忽洞","P","PPL",6088574.60703616,5608588.1805719
"4907",1,8469499,"wenqigetU","Wenqi Getu","Wenqi Getu,wen qi ge tu,温其格图","P","PPL",6087779.84618598,5610845.20429676
"4908",2,8469500,"kujinghudonG","Kujinghudong","Kujinghudong,ku jing hu dong,苦井忽洞","P","PPL",6091595.76058173,5611051.92264377
"4909",4,8469504,"zhongbA","Zhongba","Zhongba,zhong ba,中坝","P","PPL",6092862.12820306,5601446.37850201
"4910",4,8469505,"tuchengzI","Tuchengzi","Tuchengzi,tu cheng zi,土城子","P","PPL",6090769.33363404,5601117.76019166
"4911",1,8469506,"shangmiaogoU","Shangmiaogou","Shangmiaogou,shang miao gou,上庙沟","P","PPL",6088936.77727312,5597903.78895647
"4912",7,8469507,"miaogoU","Miaogou","Miaogou,Miaogou Xiang,Xiamiaogou,miao gou,miao gou xiang,xia miao gou,下庙沟,庙沟,庙沟乡","P","PPLA4",6087142.0340959,5599047.88650797
"4913",8,8469508,"dongdagoU","Dongdagou","Dongdagou,dong da gou,东达沟","P","PPL",6082894.83580834,5595325.07966382
"4914",8,8469509,"dadonggoU","Dadonggou","Dadonggou,da dong gou,大东沟","P","PPL",6095595.02976328,5592166.45893324
"4916",1,8469511,"muhaoyaO","Muhaoyao","Muhaoyao,mu hao yao,母号窑","P","PPL",6080340.58512637,5594266.81789049
"4917",1,8469512,"yushudiaN","Yushudian","Yushudian,yu shu dian,榆树店","P","PPL",6077646.83435739,5593025.782881
"4918",2,8469513,"tiemianhuzhU","Tiemian Huzhu","Tiemian Huzhu,tie mian hu zhu,铁面胡珠","P","PPL",6078886.79721874,5595317.94787992
"4919",1,8469514,"qianshihuA","Qianshihua","Qianshihua,qian shi hua,前石花","P","PPL",6078131.65401127,5597815.55482033
"4920",8,8469515,"qiantabA","Qiantaba","Qiantaba,qian ta ba,前塔坝","P","PPL",6094698.87129816,5594320.58870987
"4921",8,8469516,"nangetuO","Nangetuo","Nangetuo,nan ge tuo,南圪妥","P","PPL",6102478.18898044,5594759.99201957
"4922",1,8469528,"xiashuiquaN","Xiashuiquan","Xiashuiquan,xia shui quan,下水泉","P","PPL",6096971.42970816,5591525.28838492
"4923",8,8469529,"houmajuangoU","Houmajuangou","Houmajuangou,hou ma quan gou,后马圈沟","P","PPL",6100064.52456122,5594734.16940633
"4924",8,8469530,"qianlaoyinhE","Qianlaoyinhe","Qianlaoyinhe,qian lao yin he,前老银河","P","PPL",6070509.40536763,5593002.45890724
"4925",2,8469531,"houwulanhadA","Houwulan Hada","Houwulan Hada,hou wu lan ha da,后乌兰哈达","P","PPL",6068002.67635301,5595971.0384561
"4926",8,8469532,"qiangoU","Qiangou","Qiangou,qian gou,前沟","P","PPL",6059803.1391885,5606794.50826093
"4927",1,8469533,"houbeigoU","Houbeigou","Houbeigou,hou bei gou,后北沟","P","PPL",6063567.56623263,5606654.68630678
"4928",8,8469534,"qiantugoU","Qiantugou","Qiantugou,qian tu gou,前土沟","P","PPL",6062033.48004657,5603986.69193042
"4930",4,8469536,"dayouchenG","Dayoucheng","Dayoucheng,da you cheng,大有城","P","PPL",6063266.63885527,5609637.26167792
"4931",8,8469537,"qianyaozI","Qianyaozi","Qianyaozi,qian yao zi,前窑子","P","PPL",6062550.9577522,5602559.26200991
"4932",1,8469538,"daluhaO","Daluhao","Daluhao,da lu hao,大路壕","P","PPL",6057889.74066971,5602908.65503034
"4933",1,8469548,"erdaoquanzI","Erdao Quanzi","Erdao Quanzi,er dao quan zi,二道泉子","P","PPL",6050474.91750117,5599932.5237643
"4934",8,8469549,"qianyaozI","Qianyaozi","Qianyaozi,qian yao zi,前窑子","P","PPL",6057471.05739129,5611943.22642111
"4935",8,8469550,"jianghaigoU","Jianghaigou","Jianghaigou,jiang hai gou,江海沟","P","PPL",6061429.9800569,5613633.56189382
"4937",1,8469552,"chenyougoU","Chenyougou","Chenyougou,chen you gou,陈有沟","P","PPL",6048014.52061501,5607644.74021449
"4938",8,8469553,"nalinggoU","Nalinggou","Jiuguan,Nalinggou,Nalinggou Xiang,jiu guan,na ling gou,na ling gou xiang,纳令沟,纳令沟乡,酒馆","P","PPLA4",6052831.47905374,5604051.53384614
"4939",8,8469554,"fengjiabayaN","Fengjiabayan","Fengjiabayan,feng jia ba yan,冯家坝堰","P","PPL",6063658.94010752,5596543.79756178
"4940",8,8469555,"jiajiayamatU","Jiajia Yamatu","Jiajia Yamatu,gu jia ya ma tu,贾家牙马图","P","PPL",6060411.96167196,5597281.89496967
"4941",8,8469556,"jiajiayamatU","Jiajia Yamatu","Jiajia Yamatu,gu jia ya ma tu,贾家牙马图","P","PPL",6057934.18625279,5594524.4330036
"4942",7,8469557,"malianbaogoU","Malianbaogou","Malianbaogou,ma lian bao gou,马连宝沟","P","PPL",6054545.04500333,5610556.42602916
"4943",6,8469564,"yihechanG","Yihechang","Yihechang,yi he chang,义和昌","P","PPL",6057844.31785216,5615227.18898528
"4944",4,8469565,"fuchengdonG","Fuchengdong","Fuchengdong,fu sheng dong,福盛东","P","PPL",6048412.67361355,5612388.82005552
"4945",1,8469566,"juyuanzI","Juyuanzi","Juyuanzi,ju yuan zi,巨元子","P","PPL",6054878.21837964,5615479.84440487
"4947",2,8469568,"wulanyaO","Wulanyao","Wulanyao,wu lan yao,乌兰窑","P","PPL",6043975.0775481,5613632.77402839
"4948",4,8469569,"nantuchenG","Nantucheng","Nantucheng,nan tu cheng,南土城","P","PPL",6045707.41204995,5617023.79498434
"4949",1,8469589,"houtouhaO","Houtouhao","Houtouhao,hou tou hao,后头号","P","PPL",6020523.16159578,5617491.74821143
"4950",3,8469590,"mawangmiaO","Mawangmiao","Mawangmiao,ma wang miao,马王庙","P","PPL",6027619.17073794,5614035.68320301
"4951",2,8469591,"delingbulanG","Delingbulang","Delingbulang,de ling bu lang,得令不浪","P","PPL",6048229.07923089,5618631.9746575
"4952",1,8469592,"houtianlimutU","Houtianli Mutu","Houtianli Mutu,hou tian li mu tu,后天力木图","P","PPL",6045934.63665454,5622097.28235092
"4953",4,8469593,"dashunchenG","Dashuncheng","Dashuncheng,da shun cheng,大顺城","P","PPL",6042423.19079398,5611980.96430948
"4954",4,8469594,"xituchengzI","Xituchengzi","Xituchengzi,xi tu cheng zi,西土城子","P","PPL",6040398.13816427,5614654.79199631
"4955",1,8469595,"heishatU","Heishatu","Heishatu,hei sha tu,黑沙图","P","PPL",6046022.97789555,5603707.11369336
"4956",1,8469596,"qianshaolingoU","Qianshaolingou","Qianshaolingou,qian shao lin gou,前稍林沟","P","PPL",6044419.43022236,5605556.26429151
"4957",4,8469608,"hongshanzI","Hongshanzi","Hongshanzi,hong shan zi,红山子","P","PPL",6048747.81623648,5658047.7142174
"4958",4,8469617,"donghongshenG","Donghongsheng","Donghongsheng,Donghongsheng Xiang,dong hong sheng,dong hong sheng xiang,东红胜,东红胜乡","P","PPLA4",6048238.57589153,5655430.92872827
"4959",8,8469619,"shanggangganG","Shangganggang","Shangganggang,shang gang gang,上岗岗","P","PPL",6056671.20444967,5654677.3013317
"4960",1,8469621,"nanquanzI","Nanquanzi","Nanquanzi,nan quan zi,南泉子","P","PPL",6052923.21377026,5656968.45440287
"4961",1,8469623,"tiandediaN","Tiandedian","Tiandedian,tian de dian,天德店","P","PPL",6041410.70580617,5652066.86741045
"4963",1,8469626,"dayuanshaN","Dayuanshan","Dayuanshan,da yuan shan,大元山","P","PPL",6056283.89116163,5646989.24506779
"4964",8,8469627,"danfanG","Danfang","Danfang,dan fang,单房","P","PPL",6046743.10443107,5647133.28858307
"4965",8,8469628,"danangoU","Danangou","Danangou,da nan gou,大南沟","P","PPL",6046357.23502852,5645200.74923597
"4966",8,8469630,"xiaonangoU","Xiaonangou","Xiaonangou,xiao nan gou,小南沟","P","PPL",6044145.77395847,5644243.3497226
"4967",2,8469631,"wuritahE","Wuritahe","Wuritahe,wu ri ta he,乌日塔河","P","PPL",6054410.20561424,5651421.45187692
"4968",1,8469633,"shidagU","Shidagu","Shidagu,shi da gu,十大股","P","PPL",6056978.04828915,5650667.77488773
"4970",8,8469644,"xiaojinG","Xiaojing","Xiaojing,xiao jing,小井","P","PPL",6061109.00393324,5650387.89121703
"4971",1,8469646,"housujI","Housuji","Housuji,hou su ji,后苏吉","P","PPL",6039459.39031544,5649976.00693344
"4972",1,8469674,"nansujI","Nansuji","Nansuji,nan su ji,南苏计","P","PPL",6040754.77114445,5648021.85992355
"4973",8,8469682,"houguyinG","Houguying","Houguying,hou gu ying,后古营","P","PPL",6034403.03554101,5643405.31526513
"4974",8,8469683,"qianguyinG","Qianguying","Qianguying,qian gu ying,前古营","P","PPL",6034374.59341563,5641871.05553717
"4975",1,8469684,"quanzishanG","Quanzishang","Quanzishang,quan zi shang,泉子上","P","PPL",6035348.10375128,5634592.3850963
"4976",1,8469685,"sanhaodI","Sanhaodi","Sanhaodi,san hao de,三号地","P","PPL",6039196.46178524,5633825.37683165
"4977",4,8469687,"donghouhE","Donghouhe","Donghouhe,dong hou he,东后河","P","PPL",6041707.10340118,5632536.40518809
"4978",4,8469688,"zhonghouhE","Zhonghouhe","Zhonghouhe,Zhonghouhe Xiang,zhong hou he,zhong hou he xiang,中后河,中后河乡","P","PPLA4",6045561.09650692,5630679.62073202
"4979",8,8469689,"dongguI","Donggui","Donggui,dong gui,东柜","P","PPL",6043432.51372895,5636000.06206302
"498",8,2034454,"tiantaiyonG","Tiantaiyong","T'ien-t'ai-yung,Tiantaiyong,T’ien-t’ai-yung","P","PPL",5438068.54722924,5621650.8491598
"4980",8,8469690,"jubaozhuanG","Jubaozhuang","Jubaozhuang,ju bao zhuang,巨宝庄","P","PPL",6040342.78151918,5629390.98135829
"4981",8,8469691,"huangtupO","Huangtupo","Huangtupo,huang tu po,黄土坡","P","PPL",6034440.81562215,5631849.88645316
"4982",2,8469692,"aribulanG","Aribulang","Aribulang,a ri bu lang,阿日不浪","P","PPL",6044387.3107461,5627463.77867889
"4983",4,8469693,"sidayonG","Sidayong","Sidayong,si da yong,四大永","P","PPL",6048355.4050914,5625501.73387656
"4984",1,8469694,"dahougoU","Dahougou","Dahougou,da hou gou,大后沟","P","PPL",6033234.0151044,5626521.05565752
"4985",1,8469700,"xihouhE","Xihouhe","Xihouhe,xi hou he,西后河","P","PPL",6047400.33791947,5630102.38480047
"4986",1,8469701,"shenbataI","Shenbatai","Shenbatai,shen ba tai,什八台","P","PPL",6051474.33338087,5630450.30213188
"4987",4,8469702,"honggedU","Honggedu","Honggedu,hong ge du,红圪堵","P","PPL",6050661.94797241,5628134.31656802
"4988",2,8469703,"telahudonG","Telahudong","Telahudong,te la hu dong,特拉忽洞","P","PPL",6052358.10956637,5624880.41198306
"4989",1,8469704,"xiaobaorihashA","Xiaobao Rihasha","Xiaobao Rihasha,xiao bao ri ha sha,小宝日哈沙","P","PPL",6038653.62941002,5639155.25694865
"499",1,2034459,"tianshankoU","Tianshankou","T'ien-shan-k'ou,Tianshankou,Tianshankouzhen,T’ien-shan-k’ou,tian shan kou,tian shan kou zhen,天山口,天山口镇","P","PPL",5138127.22580971,5651450.54963916
"4990",1,8469705,"xiaoyikE","Xiaoyike","Xiaoyike,xiao yi ke,小以克","P","PPL",6032835.04303706,5640282.5372346
"4992",1,8469707,"dabaorihashA","Dabao Rihasha","Dabao Rihasha,da bao ri ha sha,大宝日哈沙","P","PPL",6040664.45633064,5638577.70914364
"4993",1,8469719,"heishatU","Heishatu","Heishatu,hei sha tu,黑沙图","P","PPL",6030978.27487589,5625513.07399063
"4994",4,8469720,"dongheishaN","Dongheishan","Dongheishan,dong hei shan,东黑山","P","PPL",6025449.18837449,5625028.72677753
"4995",1,8469721,"daerjibuzI","Da'erji Buzi","Da'erji Buzi,Da’erji Buzi,da er ji bo zi,达尔计卜子","P","PPL",6030333.81236739,5630244.69676098
"4996",8,8469722,"dongfangzI","Dongfangzi","Dongfangzi,dong fang zi,东房子","P","PPL",6027502.0534529,5630766.60350925
"4997",4,8469723,"dongshanyongxiN","Dongshan Yongxin","Dongshan Yongxin,dong shan yong xin,东山永新","P","PPL",6032755.12664064,5632574.21568235
"4998",1,8469724,"xiatuhaixiduI","Xiatuhai Xidui","Xiatuhai Xidui,xia tu hai xi dui,下秃亥西队","P","PPL",6029743.77089611,5619441.26779654
"5",1,1529296,"nanquaN","Nanquan","Lan'chyuan',Lan-ch'uan,Lan-ch’üan,Lan’chyuan’,Nan-ch'uan,Nan-ch’üan,Nanquan","P","PPL",7023232.19536116,6111324.94110626
"50",11,1792275,"uxinqI","Uxin Qi","Uxin,Uxin Qi,Wu-shen Ch'i,Wu-shen Ch’i,Wushen,Wushen Qi,wu shen,wu shen qi,乌审,乌审旗","A","ADM3",6427011.28102611,5383638.06069841
"500",1,2034460,"tianshaN","Tianshan","A-lu-k'o-erh-ch'in-ch'i,A-lu-k’o-erh-ch’in-ch’i,Ar Horqin Qi,Ch'a-pu-kan-miao,Ch’a-pu-kan-miao,T'ien-shan,Tianshan,Tianshan Zhen,T’ien-shan,a lu ke er qin qi,tian shan,tian shan zhen,天山,天山镇,阿鲁科尔沁旗","P","PPLA3",5133408.13300897,5668863.10762499
"5000",1,8469726,"dawuhaO","Dawuhao","Dawuhao,da wu hao,大五号","P","PPL",6019978.9284072,5621606.63343365
"5001",1,8469727,"liuheyinG","Liuheying","Liuheying,liu he ying,六合营","P","PPL",6022449.12237963,5632016.33026185
"5002",7,8469728,"sidaogoU","Sidaogou","Sidaogou,si dao gou,四道沟","P","PPL",6012797.38833643,5624695.99383473
"5004",2,8469730,"hayanhudonG","Hayanhudong","Hayanhudong,ha yan hu dong,哈彦忽洞","P","PPL",6010182.23675883,5627309.5362973
"5005",4,8469731,"donghoutaN","Donghoutan","Donghoutan,dong hou tan,东后滩","P","PPL",6020544.24772945,5634259.16952114
"5006",1,8469732,"shihedihaO","Shihedihao","Shihedihao,shi he de hao,石和地壕","P","PPL",6024672.60584989,5630318.22476742
"5007",8,8469733,"changhanmutaI","Changhan Mutai","Changhan Mutai,Changhan Mutai Xiang,Dongchanghan Mutai,chang han mu tai,chang han mu tai xiang,dong chang han mu tai,东厂汉木台,厂汉木台,厂汉木台乡","P","PPLA4",6018336.77641955,5630580.4041689
"5008",1,8469951,"houquzI","Houquzi","Houquzi,hou qu zi,后渠子","P","PPL",6039163.55837151,5618082.09780499
"5009",4,8469952,"dongdawusU","Dongda Wusu","Dongda Wusu,dong da wu su,东达乌素","P","PPL",6042101.32755862,5623713.95940885
"501",4,2034474,"tianchenG","Tiancheng","T'ien-ch'eng-ts'un,Tiancheng,T’ien-ch’eng-ts’un","P","PPL",5955532.51780654,5483384.66757749
"5010",8,8469953,"halachulU","Halachulu","Halachulu,ha la chu lu,哈拉楚鲁","P","PPL",6035691.61039672,5622872.61127967
"5012",1,8469956,"dashadaI","Dashadai","Dashadai,da sha dai,大沙岱","P","PPL",6002087.79180754,5631008.40524479
"5013",4,8469957,"qingshuihE","Qingshuihe","Qingshuihe,qing shui he,清水河","P","PPL",6001490.26478142,5633653.00323846
"5014",8,8469958,"daguanjinG","Daguanjing","Daguanjing,da guan jing,大官井","P","PPL",6007138.1375413,5629181.64161699
"5015",17,8469959,"wufutanG","Wufutang","Wufutang,wu fu tang,五福堂","P","PPL",6005113.76935332,5627310.32392257
"5016",8,8469960,"nanfangzI","Nanfangzi","Nanfangzi,nan fang zi,南房子","P","PPL",5998057.05862612,5622936.69539983
"5017",1,8469961,"shanmaoheizigoU","Shanmao Heizigou","Shanmao Heizigou,shang mao hei zi gou,上毛黑子沟","P","PPL",5990982.1571249,5624178.96160727
"5018",1,8469963,"hebeixiaoquanzI","Hebei Xiaoquanzi","Hebei Xiaoquanzi,he bei xiao quan zi,河北小泉子","P","PPL",6004177.47760432,5624335.50971994
"5019",1,8469964,"xiaoxitaN","Xiaoxitan","Xiaoxitan,xiao xi tan,小西滩","P","PPL",6006587.98523387,5624241.65670947
"502",8,2034475,"tiancanG","Tiancang","T'ien-ts'ang,Tiancang,T’ien-ts’ang","P","PPL",6889346.29262604,6036208.55539169
"5020",4,8469965,"zhonghailiutU","Zhonghai Liutu","Zhonghai Liutu,zhong hai liu tu,中海流图","P","PPL",5999645.16127977,5624959.18789163
"5021",8,8469966,"dongguanjinG","Dongguanjing","Dongguanjing,dong guan jing,东官井","P","PPL",5989982.94358235,5620524.6009984
"5022",8,8469975,"quanzhangzI","Quanzhangzi","Quanzhangzi,quan zhang zi,泉掌子","P","PPL",5997367.61076109,5621159.16183662
"5023",1,8469979,"houhadatU","Houhadatu","Houhadatu,hou ha da tu,后哈达图","P","PPL",6004261.17737344,5633994.50583377
"5024",8,8469980,"guanghechanG","Guanghechang","Guanghechang,guang he chang,广和昌","P","PPL",6005937.08217372,5620346.41587811
"5025",1,8469981,"dashawO","Dashawo","Dashawo,da sha wo,大沙窝","P","PPL",5994079.83697896,5623498.9692466
"5026",1,8469982,"heishilenG","Heishileng","Heishileng,hei shi leng,黑石楞","P","PPL",5997751.19262648,5625320.83839631
"5027",4,8469983,"yingongwaN","Yingongwan","Yingongwan,yin gong wan,银贡湾","P","PPL",5998994.10007655,5627229.13142175
"5028",1,8470008,"haolaishaN","Haolaishan","Haolaishan,Haolaishan Xiang,hao lai shan,hao lai shan xiang,壕赖山,壕赖山乡","P","PPLA4",5998343.25038865,5629149.04569403
"5029",1,8470578,"shibataI","Shibatai","Shibatai,shi ba tai,十八台","P","PPL",6008206.63251384,5601132.88575814
"5030",1,8470579,"tianyuanhaO","Tianyuanhao","Tianyuanhao,tian yuan hao,天元号","P","PPL",6012587.82734493,5599931.27362421
"5031",4,8470580,"qingshuihE","Qingshuihe","Qingshuihe,qing shui he,清水河","P","PPL",6008733.96370518,5603649.69023392
"5032",2,8470581,"daqiandI","Daqiandi","Daqiandi,da qian de,大前地","P","PPL",6001289.85869747,5610899.83611006
"5033",1,8470582,"houxigoU","Houxigou","Houxigou,hou xi gou,后西沟","P","PPL",6005925.09722145,5617987.76285274
"5034",4,8470583,"dadoupU","Dadoupu","Dadoupu,Dadoupu Xiang,da dou pu,da dou pu xiang,大豆铺,大豆铺乡","P","PPLA4",6005415.8301245,5609193.92953471
"5035",4,8470584,"yixingyuaN","Yixingyuan","Yixingyuan,yi xing yuan,义兴元","P","PPL",6013869.02829433,5603306.66036986
"5036",7,8470585,"sandaoyinG","Sandaoying","Sandaoying,san dao ying,三道营","P","PPL",6002830.91439281,5613088.44484231
"5037",4,8470586,"dongsujI","Dongsuji","Dongsuji,dong su ji,东苏吉","P","PPL",6011150.43656981,5606508.96956472
"5038",1,8470587,"tianyuanhaO","Tianyuanhao","Tianyuanhao,tian yuan hao,天元号","P","PPL",6012945.64496433,5608510.32896102
"5040",1,8470589,"liuhediaN","Liuhedian","Liuhedian,liu he dian,六合店","P","PPL",6003149.50769726,5605149.26250849
"5041",4,8470676,"fengzhendI","Fengzhendi","Fengzhendi,feng zhen de,丰镇地","P","PPL",6001287.21355678,5616477.9408386
